edge_id,from_node_id,to_node_id,road_name,road_type,direction,distance_m,distance_derivation,free_flow_speed_kph,free_flow_time_min,speed_derivation,congestion_level_1_5,flood_risk_0_1,flood_observation_status,source_id,source_segment_id,data_status
UTR_EDGE_37718,UTR_NODE_5767184409,UTR_NODE_5767184419,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,3.000,SOURCE_LENGTH,30.000,0.006000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37718,DERIVED
UTR_EDGE_37719,UTR_NODE_5767184409,UTR_NODE_3349899991,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,19.000,SOURCE_LENGTH,30.000,0.038000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37719,DERIVED
UTR_EDGE_37720,UTR_NODE_3349899991,UTR_NODE_5767184409,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,19.000,SOURCE_LENGTH,30.000,0.038000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37720,DERIVED
UTR_EDGE_37721,UTR_NODE_3349899991,UTR_NODE_3349899994,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,17.000,SOURCE_LENGTH,30.000,0.034000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37721,DERIVED
UTR_EDGE_37722,UTR_NODE_3349899994,UTR_NODE_3349899991,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,17.000,SOURCE_LENGTH,30.000,0.034000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37722,DERIVED
UTR_EDGE_37723,UTR_NODE_3349899994,UTR_NODE_5767128897,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37723,DERIVED
UTR_EDGE_37724,UTR_NODE_5767128897,UTR_NODE_3349899994,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,8.000,SOURCE_LENGTH,30.000,0.016000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37724,DERIVED
UTR_EDGE_37725,UTR_NODE_5767128897,UTR_NODE_3349899995,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37725,DERIVED
UTR_EDGE_37726,UTR_NODE_3349899995,UTR_NODE_5767128897,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37726,DERIVED
UTR_EDGE_37727,UTR_NODE_3349899995,UTR_NODE_366370744,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,17.000,SOURCE_LENGTH,30.000,0.034000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37727,DERIVED
UTR_EDGE_37728,UTR_NODE_366370744,UTR_NODE_3349899995,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,17.000,SOURCE_LENGTH,30.000,0.034000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37728,DERIVED
UTR_EDGE_37729,UTR_NODE_366370744,UTR_NODE_5767128957,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,54.000,SOURCE_LENGTH,30.000,0.108000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37729,DERIVED
UTR_EDGE_37730,UTR_NODE_5767128957,UTR_NODE_366370744,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,54.000,SOURCE_LENGTH,30.000,0.108000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37730,DERIVED
UTR_EDGE_37731,UTR_NODE_5767128957,UTR_NODE_366449522,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,23.000,SOURCE_LENGTH,30.000,0.046000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37731,DERIVED
UTR_EDGE_37732,UTR_NODE_366449522,UTR_NODE_5767128957,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,23.000,SOURCE_LENGTH,30.000,0.046000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37732,DERIVED
UTR_EDGE_37733,UTR_NODE_366449522,UTR_NODE_5767128928,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,49.000,SOURCE_LENGTH,30.000,0.098000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37733,DERIVED
UTR_EDGE_37734,UTR_NODE_5767128928,UTR_NODE_366449522,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,49.000,SOURCE_LENGTH,30.000,0.098000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37734,DERIVED
UTR_EDGE_37735,UTR_NODE_5767128928,UTR_NODE_4068009422,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37735,DERIVED
UTR_EDGE_37736,UTR_NODE_4068009422,UTR_NODE_5767128928,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37736,DERIVED
UTR_EDGE_37737,UTR_NODE_4068009422,UTR_NODE_5767128969,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,7.000,SOURCE_LENGTH,30.000,0.014000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37737,DERIVED
UTR_EDGE_37738,UTR_NODE_5767128969,UTR_NODE_4068009422,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,7.000,SOURCE_LENGTH,30.000,0.014000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37738,DERIVED
UTR_EDGE_37739,UTR_NODE_5767128969,UTR_NODE_366467119,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,14.000,SOURCE_LENGTH,30.000,0.028000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37739,DERIVED
UTR_EDGE_37740,UTR_NODE_366467119,UTR_NODE_5767128969,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,14.000,SOURCE_LENGTH,30.000,0.028000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37740,DERIVED
UTR_EDGE_37741,UTR_NODE_366467119,UTR_NODE_366371718,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,13.000,SOURCE_LENGTH,30.000,0.026000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37741,DERIVED
UTR_EDGE_37742,UTR_NODE_366371718,UTR_NODE_366467119,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,13.000,SOURCE_LENGTH,30.000,0.026000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37742,DERIVED
UTR_EDGE_37743,UTR_NODE_366371718,UTR_NODE_5767128970,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37743,DERIVED
UTR_EDGE_37744,UTR_NODE_5767128970,UTR_NODE_366371718,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37744,DERIVED
UTR_EDGE_37745,UTR_NODE_5767128970,UTR_NODE_4068009421,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,10.000,SOURCE_LENGTH,30.000,0.020000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37745,DERIVED
UTR_EDGE_37746,UTR_NODE_4068009421,UTR_NODE_5767128970,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,10.000,SOURCE_LENGTH,30.000,0.020000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37746,DERIVED
UTR_EDGE_37747,UTR_NODE_4068009421,UTR_NODE_5767128933,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37747,DERIVED
UTR_EDGE_37748,UTR_NODE_5767128933,UTR_NODE_4068009421,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37748,DERIVED
UTR_EDGE_37749,UTR_NODE_5767128933,UTR_NODE_5767128971,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,9.000,SOURCE_LENGTH,30.000,0.018000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37749,DERIVED
UTR_EDGE_37750,UTR_NODE_5767128971,UTR_NODE_5767128933,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,9.000,SOURCE_LENGTH,30.000,0.018000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37750,DERIVED
UTR_EDGE_37751,UTR_NODE_5767128971,UTR_NODE_1958801621,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37751,DERIVED
UTR_EDGE_37752,UTR_NODE_1958801621,UTR_NODE_5767128971,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,6.000,SOURCE_LENGTH,30.000,0.012000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37752,DERIVED
UTR_EDGE_37753,UTR_NODE_1958801621,UTR_NODE_366427938,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,45.000,SOURCE_LENGTH,30.000,0.090000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37753,DERIVED
UTR_EDGE_37754,UTR_NODE_366427938,UTR_NODE_1958801621,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,45.000,SOURCE_LENGTH,30.000,0.090000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37754,DERIVED
UTR_EDGE_37755,UTR_NODE_366427938,UTR_NODE_366405787,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,33.000,SOURCE_LENGTH,30.000,0.066000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37755,DERIVED
UTR_EDGE_37756,UTR_NODE_366405787,UTR_NODE_366427938,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,33.000,SOURCE_LENGTH,30.000,0.066000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37756,DERIVED
UTR_EDGE_37757,UTR_NODE_366405787,UTR_NODE_1958801626,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,19.000,SOURCE_LENGTH,30.000,0.038000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37757,DERIVED
UTR_EDGE_37758,UTR_NODE_1958801626,UTR_NODE_366405787,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,19.000,SOURCE_LENGTH,30.000,0.038000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37758,DERIVED
UTR_EDGE_37759,UTR_NODE_1958801626,UTR_NODE_2953644134,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,10.000,SOURCE_LENGTH,30.000,0.020000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37759,DERIVED
UTR_EDGE_37760,UTR_NODE_2953644134,UTR_NODE_1958801626,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,10.000,SOURCE_LENGTH,30.000,0.020000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37760,DERIVED
UTR_EDGE_37761,UTR_NODE_2953644134,UTR_NODE_366378660,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,12.000,SOURCE_LENGTH,30.000,0.024000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37761,DERIVED
UTR_EDGE_37762,UTR_NODE_366378660,UTR_NODE_2953644134,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,12.000,SOURCE_LENGTH,30.000,0.024000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37762,DERIVED
UTR_EDGE_37763,UTR_NODE_366378660,UTR_NODE_1958801628,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,18.000,SOURCE_LENGTH,30.000,0.036000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37763,DERIVED
UTR_EDGE_37764,UTR_NODE_1958801628,UTR_NODE_366378660,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,18.000,SOURCE_LENGTH,30.000,0.036000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37764,DERIVED
UTR_EDGE_37765,UTR_NODE_1958801628,UTR_NODE_5767128873,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,7.000,SOURCE_LENGTH,30.000,0.014000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37765,DERIVED
UTR_EDGE_37766,UTR_NODE_5767128873,UTR_NODE_1958801628,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,7.000,SOURCE_LENGTH,30.000,0.014000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37766,DERIVED
UTR_EDGE_37767,UTR_NODE_5767128873,UTR_NODE_366386123,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,9.000,SOURCE_LENGTH,30.000,0.018000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37767,DERIVED
UTR_EDGE_37768,UTR_NODE_366386123,UTR_NODE_5767128873,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,9.000,SOURCE_LENGTH,30.000,0.018000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37768,DERIVED
UTR_EDGE_37769,UTR_NODE_366386123,UTR_NODE_3349900026,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37769,DERIVED
UTR_EDGE_37770,UTR_NODE_3349900026,UTR_NODE_366386123,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,5.000,SOURCE_LENGTH,30.000,0.010000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37770,DERIVED
UTR_EDGE_37771,UTR_NODE_3349900026,UTR_NODE_5767128908,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,35.000,SOURCE_LENGTH,30.000,0.070000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37771,DERIVED
UTR_EDGE_37772,UTR_NODE_5767128908,UTR_NODE_3349900026,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,35.000,SOURCE_LENGTH,30.000,0.070000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37772,DERIVED
UTR_EDGE_37773,UTR_NODE_5767128908,UTR_NODE_366477605,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,3.000,SOURCE_LENGTH,30.000,0.006000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37773,DERIVED
UTR_EDGE_37774,UTR_NODE_366477605,UTR_NODE_5767128908,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,3.000,SOURCE_LENGTH,30.000,0.006000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37774,DERIVED
UTR_EDGE_37775,UTR_NODE_366477605,UTR_NODE_3349900029,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37775,DERIVED
UTR_EDGE_37776,UTR_NODE_3349900029,UTR_NODE_366477605,Kha Vạn Cân,tertiary,SOURCE_DIRECTED,4.000,SOURCE_LENGTH,30.000,0.008000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37776,DERIVED
UTR_EDGE_37777,UTR_NODE_676035152,UTR_NODE_4066458575,Cầu vượt Ngã tư Thủ Đức,trunk,SOURCE_DIRECTED,220.000,SOURCE_LENGTH,60.000,0.220000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37777,DERIVED
UTR_EDGE_37778,UTR_NODE_4066458575,UTR_NODE_2024973301,Cầu vượt Ngã tư Thủ Đức,trunk,SOURCE_DIRECTED,54.000,SOURCE_LENGTH,60.000,0.054000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37778,DERIVED
UTR_EDGE_37779,UTR_NODE_2024973301,UTR_NODE_676035155,Cầu vượt Ngã tư Thủ Đức,trunk,SOURCE_DIRECTED,44.000,SOURCE_LENGTH,60.000,0.044000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37779,DERIVED
UTR_EDGE_37780,UTR_NODE_676035155,UTR_NODE_2024972804,Cầu vượt Ngã tư Thủ Đức,trunk,SOURCE_DIRECTED,15.000,SOURCE_LENGTH,60.000,0.015000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37780,DERIVED
UTR_EDGE_37781,UTR_NODE_2024972804,UTR_NODE_676035158,Cầu vượt Ngã tư Thủ Đức,trunk,SOURCE_DIRECTED,15.000,SOURCE_LENGTH,60.000,0.015000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37781,DERIVED
UTR_EDGE_37782,UTR_NODE_676035158,UTR_NODE_2217824801,Cầu vượt Ngã tư Thủ Đức,trunk,SOURCE_DIRECTED,38.000,SOURCE_LENGTH,60.000,0.038000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37782,DERIVED
UTR_EDGE_37783,UTR_NODE_5748445135,UTR_NODE_676035113,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,31.000,SOURCE_LENGTH,80.000,0.023250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37783,DERIVED
UTR_EDGE_37784,UTR_NODE_676035113,UTR_NODE_1854295699,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,267.000,SOURCE_LENGTH,80.000,0.200250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37784,DERIVED
UTR_EDGE_37785,UTR_NODE_1854295699,UTR_NODE_676035118,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,87.000,SOURCE_LENGTH,80.000,0.065250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37785,DERIVED
UTR_EDGE_37786,UTR_NODE_676035118,UTR_NODE_676035122,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,431.000,SOURCE_LENGTH,80.000,0.323250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37786,DERIVED
UTR_EDGE_37787,UTR_NODE_676035122,UTR_NODE_676035127,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,114.000,SOURCE_LENGTH,80.000,0.085500,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37787,DERIVED
UTR_EDGE_37788,UTR_NODE_676035127,UTR_NODE_676035822,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,199.000,SOURCE_LENGTH,80.000,0.149250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37788,DERIVED
UTR_EDGE_37789,UTR_NODE_366439807,UTR_NODE_366466363,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,41.000,SOURCE_LENGTH,80.000,0.030750,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37789,DERIVED
UTR_EDGE_37790,UTR_NODE_366466363,UTR_NODE_2217837563,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,196.000,SOURCE_LENGTH,80.000,0.147000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37790,DERIVED
UTR_EDGE_37791,UTR_NODE_2217837563,UTR_NODE_366397143,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,205.000,SOURCE_LENGTH,80.000,0.153750,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37791,DERIVED
UTR_EDGE_37792,UTR_NODE_366397143,UTR_NODE_366426836,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,131.000,SOURCE_LENGTH,80.000,0.098250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37792,DERIVED
UTR_EDGE_37793,UTR_NODE_366426836,UTR_NODE_2217835603,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,123.000,SOURCE_LENGTH,80.000,0.092250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37793,DERIVED
UTR_EDGE_37794,UTR_NODE_2217835603,UTR_NODE_2217837561,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,87.000,SOURCE_LENGTH,80.000,0.065250,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37794,DERIVED
UTR_EDGE_37795,UTR_NODE_2217837561,UTR_NODE_366370966,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,92.000,SOURCE_LENGTH,80.000,0.069000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37795,DERIVED
UTR_EDGE_37796,UTR_NODE_366370966,UTR_NODE_4066481001,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,92.000,SOURCE_LENGTH,80.000,0.069000,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37796,DERIVED
UTR_EDGE_37797,UTR_NODE_4066481001,UTR_NODE_366408755,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,57.000,SOURCE_LENGTH,80.000,0.042750,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37797,DERIVED
UTR_EDGE_37798,UTR_NODE_366408755,UTR_NODE_366408306,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,186.000,SOURCE_LENGTH,80.000,0.139500,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37798,DERIVED
UTR_EDGE_37799,UTR_NODE_366408306,UTR_NODE_2028465717,Xa Lộ Hà Nội,trunk,SOURCE_DIRECTED,54.000,SOURCE_LENGTH,80.000,0.040500,SOURCE_MAX_VELOCITY,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37799,DERIVED
UTR_EDGE_37949,UTR_NODE_893089602,UTR_NODE_5769614169,Quốc lộ 1,tertiary,SOURCE_DIRECTED,86.000,SOURCE_LENGTH,30.000,0.172000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37949,DERIVED
UTR_EDGE_37950,UTR_NODE_5769614169,UTR_NODE_5769614166,Quốc lộ 1,tertiary,SOURCE_DIRECTED,25.000,SOURCE_LENGTH,30.000,0.050000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37950,DERIVED
UTR_EDGE_37951,UTR_NODE_5769614166,UTR_NODE_893089569,Quốc lộ 1,tertiary,SOURCE_DIRECTED,21.000,SOURCE_LENGTH,30.000,0.042000,STREET_TYPE_ASSUMPTION,1,0,NO_RECORD_IN_SELECTED_SOURCES,UTRAFFIC-HCM-V6,37951,DERIVED
